RunTime,ExecutableName
2024-09-19 09:30:27,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEMAPPS\SHELLEXPERIENCEHOST_CW5N1H2TXYEWY\SHELLEXPERIENCEHOST.EXE
2024-08-01 18:48:12,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEMAPPS\SHELLEXPERIENCEHOST_CW5N1H2TXYEWY\SHELLEXPERIENCEHOST.EXE
2024-07-20 13:18:16,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEMAPPS\SHELLEXPERIENCEHOST_CW5N1H2TXYEWY\SHELLEXPERIENCEHOST.EXE
2024-01-09 07:40:26,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEMAPPS\SHELLEXPERIENCEHOST_CW5N1H2TXYEWY\SHELLEXPERIENCEHOST.EXE
2024-01-08 12:17:56,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEMAPPS\SHELLEXPERIENCEHOST_CW5N1H2TXYEWY\SHELLEXPERIENCEHOST.EXE
2023-10-04 17:54:13,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEMAPPS\SHELLEXPERIENCEHOST_CW5N1H2TXYEWY\SHELLEXPERIENCEHOST.EXE
2023-07-08 21:03:49,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEMAPPS\SHELLEXPERIENCEHOST_CW5N1H2TXYEWY\SHELLEXPERIENCEHOST.EXE
2023-05-29 10:56:32,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEMAPPS\SHELLEXPERIENCEHOST_CW5N1H2TXYEWY\SHELLEXPERIENCEHOST.EXE
2023-02-25 20:42:18,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEMAPPS\SHELLEXPERIENCEHOST_CW5N1H2TXYEWY\SHELLEXPERIENCEHOST.EXE
2022-12-16 22:27:54,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEMAPPS\SHELLEXPERIENCEHOST_CW5N1H2TXYEWY\SHELLEXPERIENCEHOST.EXE
2022-12-15 20:23:59,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEMAPPS\SHELLEXPERIENCEHOST_CW5N1H2TXYEWY\SHELLEXPERIENCEHOST.EXE
2024-10-29 21:07:57,\VOLUME{01d910b5b8a367ec-6eb8e33a}\USERS\ADMINISTRATOR\DESKTOP\SYSINTERNALSSUITE\SIGCHECK.EXE
2024-10-29 21:07:37,\VOLUME{01d910b5b8a367ec-6eb8e33a}\USERS\ADMINISTRATOR\DESKTOP\SYSINTERNALSSUITE\SIGCHECK.EXE
2024-10-26 19:18:17,\VOLUME{01d910b5b8a367ec-6eb8e33a}\USERS\ADMINISTRATOR\DESKTOP\SYSINTERNALSSUITE\SIGCHECK.EXE
2024-10-25 20:30:35,\VOLUME{01d910b5b8a367ec-6eb8e33a}\USERS\ADMINISTRATOR\DESKTOP\SYSINTERNALSSUITE\SIGCHECK.EXE
2024-10-25 20:28:01,\VOLUME{01d910b5b8a367ec-6eb8e33a}\USERS\ADMINISTRATOR\DESKTOP\SYSINTERNALSSUITE\SIGCHECK.EXE
2024-11-20 17:59:46,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SIHCLIENT.EXE
2022-12-15 22:22:26,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SIHOST.EXE
2022-12-15 22:21:24,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SIHOST.EXE
2022-12-15 22:20:34,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SIHOST.EXE
2022-12-15 22:19:51,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SIHOST.EXE
2022-12-15 20:20:40,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SIHOST.EXE
2024-11-20 19:56:34,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SMARTSCREEN.EXE
2024-11-20 18:50:45,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SMARTSCREEN.EXE
2024-11-20 18:09:34,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SMARTSCREEN.EXE
2024-11-20 17:59:35,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SMARTSCREEN.EXE
2024-10-26 19:08:43,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SNIPPINGTOOL.EXE
2024-10-26 19:07:30,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SNIPPINGTOOL.EXE
2024-09-19 09:50:44,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SNIPPINGTOOL.EXE
2024-08-01 21:17:44,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SNIPPINGTOOL.EXE
2024-07-18 15:41:01,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SNIPPINGTOOL.EXE
2024-07-17 19:40:20,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SNIPPINGTOOL.EXE
2023-07-26 19:42:03,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SNIPPINGTOOL.EXE
2023-07-22 12:48:52,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SNIPPINGTOOL.EXE
2024-11-20 20:04:18,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SPPSVC.EXE
2024-11-20 19:29:16,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SPPSVC.EXE
2024-11-20 19:02:05,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SPPSVC.EXE
2024-11-20 18:59:16,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SPPSVC.EXE
2024-11-20 18:40:07,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SPPSVC.EXE
2024-11-20 18:09:34,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SPPSVC.EXE
2024-11-20 18:01:21,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SPPSVC.EXE
2024-11-15 07:55:35,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.STARTMENUEXPERIENCEHOST_CW5N1H2TXYEWY\STARTMENUEXPERIENCEHOST.EXE
2024-11-15 07:50:06,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.STARTMENUEXPERIENCEHOST_CW5N1H2TXYEWY\STARTMENUEXPERIENCEHOST.EXE
2024-11-04 18:01:26,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.STARTMENUEXPERIENCEHOST_CW5N1H2TXYEWY\STARTMENUEXPERIENCEHOST.EXE
2024-11-02 17:19:50,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.STARTMENUEXPERIENCEHOST_CW5N1H2TXYEWY\STARTMENUEXPERIENCEHOST.EXE
2024-10-13 18:36:43,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.STARTMENUEXPERIENCEHOST_CW5N1H2TXYEWY\STARTMENUEXPERIENCEHOST.EXE
2024-10-01 17:51:10,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.STARTMENUEXPERIENCEHOST_CW5N1H2TXYEWY\STARTMENUEXPERIENCEHOST.EXE
2024-07-20 13:15:11,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.STARTMENUEXPERIENCEHOST_CW5N1H2TXYEWY\STARTMENUEXPERIENCEHOST.EXE
2024-07-20 07:13:33,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.STARTMENUEXPERIENCEHOST_CW5N1H2TXYEWY\STARTMENUEXPERIENCEHOST.EXE
2024-11-15 20:50:55,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.STARTMENUEXPERIENCEHOST_CW5N1H2TXYEWY\STARTMENUEXPERIENCEHOST.EXE
2024-03-31 02:44:56,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.STARTMENUEXPERIENCEHOST_CW5N1H2TXYEWY\STARTMENUEXPERIENCEHOST.EXE
2024-01-13 11:01:45,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.STARTMENUEXPERIENCEHOST_CW5N1H2TXYEWY\STARTMENUEXPERIENCEHOST.EXE
2024-01-08 12:05:39,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.STARTMENUEXPERIENCEHOST_CW5N1H2TXYEWY\STARTMENUEXPERIENCEHOST.EXE
2023-10-04 17:18:55,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.STARTMENUEXPERIENCEHOST_CW5N1H2TXYEWY\STARTMENUEXPERIENCEHOST.EXE
2023-08-09 20:58:40,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.STARTMENUEXPERIENCEHOST_CW5N1H2TXYEWY\STARTMENUEXPERIENCEHOST.EXE
2023-07-22 18:36:46,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.STARTMENUEXPERIENCEHOST_CW5N1H2TXYEWY\STARTMENUEXPERIENCEHOST.EXE
2023-07-02 00:04:29,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.STARTMENUEXPERIENCEHOST_CW5N1H2TXYEWY\STARTMENUEXPERIENCEHOST.EXE
2023-05-29 10:56:30,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.STARTMENUEXPERIENCEHOST_CW5N1H2TXYEWY\STARTMENUEXPERIENCEHOST.EXE
2023-02-21 14:44:23,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.STARTMENUEXPERIENCEHOST_CW5N1H2TXYEWY\STARTMENUEXPERIENCEHOST.EXE
2023-01-25 09:01:43,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.STARTMENUEXPERIENCEHOST_CW5N1H2TXYEWY\STARTMENUEXPERIENCEHOST.EXE
2024-11-20 18:01:21,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-11-20 18:01:07,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-11-20 19:14:16,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-11-20 19:02:00,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-11-20 18:29:21,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-11-20 18:37:02,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-11-20 18:01:21,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-11-20 19:59:21,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-11-20 19:56:34,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-11-20 18:29:16,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-11-20 17:59:34,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-11-20 19:48:42,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-11-20 19:08:16,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-11-20 18:38:16,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-11-20 18:34:40,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-11-20 18:04:40,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-11-20 18:07:17,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-11-20 18:04:21,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-11-20 17:59:39,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-11-20 20:00:53,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-11-20 19:01:24,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-11-20 20:09:44,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-11-20 19:54:44,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-11-20 19:39:44,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-11-20 19:24:44,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-11-20 19:09:44,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-11-20 18:54:44,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-11-20 18:39:44,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-11-20 18:29:43,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-11-20 19:04:46,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-11-20 19:00:42,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-11-20 18:10:36,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-11-20 18:07:17,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-11-20 17:59:39,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-11-20 18:37:01,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-11-20 19:29:16,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-11-20 18:59:16,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-11-20 18:01:22,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-11-20 18:37:31,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-11-20 18:05:07,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-11-20 20:07:17,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-11-20 19:59:16,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-11-20 19:43:39,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-11-20 19:29:16,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-11-20 19:14:16,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-11-20 18:59:16,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-11-20 18:29:16,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-11-20 18:00:48,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-11-20 20:04:18,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-11-20 18:37:01,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-11-20 18:07:17,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-11-20 18:05:07,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-11-20 18:02:34,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-11-20 18:00:05,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-11-20 20:04:18,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-11-20 19:43:39,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-11-20 19:29:15,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-11-20 19:08:16,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-11-20 18:59:16,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-11-20 18:34:40,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-11-20 18:25:40,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-11-20 18:19:39,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-11-20 17:59:23,\VOLUME{01d910b5b8a367ec-6eb8e33a}\PROGRAM FILES\SYNAPTICS\SYNTP\SYNTPENH.EXE
2024-08-01 20:35:05,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SYSTEMPROPERTIESADVANCED.EXE
2024-08-01 20:33:49,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SYSTEMPROPERTIESADVANCED.EXE
2024-08-01 20:31:37,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SYSTEMPROPERTIESADVANCED.EXE
2024-06-09 20:16:28,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SYSTEMPROPERTIESADVANCED.EXE
2023-07-22 18:25:43,SYSTEMPROPERTIESPROTECTION.EX
2024-08-01 20:31:27,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\IMMERSIVECONTROLPANEL\SYSTEMSETTINGS.EXE
2024-05-23 21:10:24,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\IMMERSIVECONTROLPANEL\SYSTEMSETTINGS.EXE
2024-04-15 08:33:52,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\IMMERSIVECONTROLPANEL\SYSTEMSETTINGS.EXE
2023-07-20 18:24:37,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\IMMERSIVECONTROLPANEL\SYSTEMSETTINGS.EXE
2023-01-22 12:22:10,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\IMMERSIVECONTROLPANEL\SYSTEMSETTINGS.EXE
2022-12-15 22:34:04,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\IMMERSIVECONTROLPANEL\SYSTEMSETTINGS.EXE
2022-12-15 22:33:08,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\IMMERSIVECONTROLPANEL\SYSTEMSETTINGS.EXE
2022-12-15 20:02:06,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\IMMERSIVECONTROLPANEL\SYSTEMSETTINGS.EXE
2024-05-31 14:04:27,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SYSTEMSETTINGSADMINFLOWS.EXE
2023-07-22 18:08:52,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SYSTEMSETTINGSADMINFLOWS.EXE
2023-05-29 06:09:41,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SYSTEMSETTINGSADMINFLOWS.EXE
2022-12-19 20:55:13,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SYSTEMSETTINGSADMINFLOWS.EXE
2022-12-19 20:53:50,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SYSTEMSETTINGSADMINFLOWS.EXE
2022-12-19 20:53:48,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SYSTEMSETTINGSADMINFLOWS.EXE
2022-12-19 20:53:39,\VOLUME{01d910b5b8a367ec-6eb8e33a}\WINDOWS\SYSTEM32\SYSTEMSETTINGSADMINFLOWS.EXE
